city,date,mean_pm25
Halifax,2006-07-24,5.958333333333333
Halifax,2006-07-25,7.791666666666667
Halifax,2006-07-26,6.5
Halifax,2006-07-27,9.041666666666666
Halifax,2006-07-28,9.583333333333334
Halifax,2006-07-29,11.041666666666666
Halifax,2006-07-30,7.166666666666667
Halifax,2006-07-31,7.875
Halifax,2006-08-01,13.25
Halifax,2006-08-02,11.416666666666666
Halifax,2006-08-03,10.291666666666666
Halifax,2006-08-04,5.958333333333333
Halifax,2006-08-05,4.7727272727272725
Halifax,2006-08-06,
Halifax,2006-08-07,
Halifax,2006-08-08,8.866666666666667
Halifax,2006-08-09,5.541666666666667
Halifax,2006-08-10,8.958333333333334
Halifax,2006-08-11,5.875
Halifax,2006-08-12,3.0833333333333335
Halifax,2006-08-13,2.25
Halifax,2006-08-14,6.416666666666667
Halifax,2006-08-15,11.833333333333334
Halifax,2006-08-16,13.416666666666666
Halifax,2006-08-17,6.25
Halifax,2006-08-18,9.5
Halifax,2006-08-19,6.125
Halifax,2006-08-20,5.333333333333333
Halifax,2006-08-21,3.8333333333333335
Halifax,2006-08-22,6.0
Halifax,2006-08-23,7.333333333333333
Halifax,2006-08-24,5.041666666666667
Halifax,2006-08-25,6.125
Halifax,2006-08-26,5.583333333333333
Halifax,2006-08-27,3.25
Halifax,2006-08-28,5.0
Halifax,2006-08-29,2.4166666666666665
Halifax,2006-08-30,5.041666666666667
Halifax,2006-08-31,3.7916666666666665
Halifax,2006-09-01,5.166666666666667
Halifax,2006-09-02,3.75
Halifax,2006-09-03,4.875
Halifax,2006-09-04,6.333333333333333
Halifax,2006-09-05,3.4166666666666665
Halifax,2006-09-06,6.875
Halifax,2006-09-07,10.333333333333334
Halifax,2006-09-08,8.083333333333334
Halifax,2006-09-09,12.166666666666666
Halifax,2006-09-10,10.5
Halifax,2006-09-11,3.3333333333333335
Halifax,2006-09-12,1.8333333333333333
Halifax,2006-09-13,7.666666666666667
Halifax,2006-09-14,8.125
Halifax,2006-09-15,5.875
Halifax,2006-09-16,11.791666666666666
Halifax,2006-09-17,13.125
Halifax,2006-09-18,12.833333333333334
Halifax,2006-09-19,5.291666666666667
Halifax,2006-09-20,7.666666666666667
Halifax,2006-09-21,5.125
Halifax,2006-09-22,3.5416666666666665
Halifax,2006-09-23,4.791666666666667
Halifax,2006-09-24,6.916666666666667
Halifax,2006-09-25,4.208333333333333
Halifax,2006-09-26,5.625
Halifax,2006-09-27,5.125
Halifax,2006-09-28,8.541666666666666
Halifax,2006-09-29,5.291666666666667
Halifax,2006-09-30,4.833333333333333
Halifax,2006-10-01,5.083333333333333
Halifax,2006-10-02,0.8695652173913043
Halifax,2006-10-03,4.75
Halifax,2006-10-04,10.208333333333334
Halifax,2006-10-05,6.695652173913044
Halifax,2006-10-06,3.652173913043478
Halifax,2006-10-07,5.25
Halifax,2006-10-08,4.916666666666667
Halifax,2006-10-09,6.5
Halifax,2006-10-10,6.458333333333333
Halifax,2006-10-11,4.708333333333333
Halifax,2006-10-12,4.875
Halifax,2006-10-13,9.25
Halifax,2006-10-14,8.625
Halifax,2006-10-15,6.416666666666667
Halifax,2006-10-16,6.416666666666667
Halifax,2006-10-17,8.166666666666666
Halifax,2006-10-18,4.041666666666667
Halifax,2006-10-19,2.4583333333333335
Halifax,2006-10-20,3.75
Halifax,2006-10-21,3.1666666666666665
Halifax,2006-10-22,2.25
Halifax,2006-10-23,5.666666666666667
Halifax,2006-10-24,3.875
Halifax,2006-10-25,2.0
Halifax,2006-10-26,2.7083333333333335
Halifax,2006-10-27,3.8333333333333335
Halifax,2006-10-28,5.25
Halifax,2006-10-29,7.083333333333333
Halifax,2006-10-30,2.7916666666666665
Halifax,2006-10-31,3.375
Halifax,2006-11-01,12.625
Halifax,2006-11-02,11.166666666666666
Halifax,2006-11-03,5.291666666666667
Halifax,2006-11-04,4.875
Halifax,2006-11-05,3.125
Halifax,2006-11-06,5.291666666666667
Halifax,2006-11-07,6.708333333333333
Halifax,2006-11-08,7.833333333333333
Halifax,2006-11-09,4.416666666666667
Halifax,2006-11-10,4.166666666666667
Halifax,2006-11-11,6.0
Halifax,2006-11-12,5.75
Halifax,2006-11-13,5.833333333333333
Halifax,2006-11-14,8.25
Halifax,2006-11-15,5.916666666666667
Halifax,2006-11-16,6.5
Halifax,2006-11-17,3.75
Halifax,2006-11-18,9.0
Halifax,2006-11-19,2.9166666666666665
Halifax,2006-11-20,4.333333333333333
Halifax,2006-11-21,4.041666666666667
Halifax,2006-11-22,6.416666666666667
Halifax,2006-11-23,7.083333333333333
Halifax,2006-11-24,2.5416666666666665
Halifax,2006-11-25,7.458333333333333
Halifax,2006-11-26,6.083333333333333
Halifax,2006-11-27,11.791666666666666
Halifax,2006-11-28,4.666666666666667
Halifax,2006-11-29,5.714285714285714
Halifax,2006-11-30,14.666666666666666
Halifax,2006-12-01,4.3478260869565215
Halifax,2006-12-02,4.041666666666667
Halifax,2006-12-03,3.357142857142857
Halifax,2006-12-04,1.6666666666666667
Halifax,2006-12-05,
Halifax,2006-12-06,7.666666666666667
Halifax,2006-12-07,5.541666666666667
Halifax,2006-12-08,3.3684210526315788
Halifax,2006-12-09,
Halifax,2006-12-10,11.695652173913043
Halifax,2006-12-11,9.291666666666666
Halifax,2006-12-12,3.75
Halifax,2006-12-13,5.3076923076923075
Halifax,2006-12-14,8.416666666666666
Halifax,2006-12-15,14.291666666666666
Halifax,2006-12-16,8.583333333333334
Halifax,2006-12-17,4.583333333333333
Halifax,2006-12-18,6.666666666666667
Halifax,2006-12-19,3.5714285714285716
Halifax,2006-12-20,
Halifax,2006-12-21,6.35
Halifax,2006-12-22,3.0
Halifax,2006-12-23,1.6
Halifax,2006-12-24,3.8333333333333335
Halifax,2006-12-25,3.1666666666666665
Halifax,2006-12-26,3.782608695652174
Halifax,2006-12-27,3.380952380952381
Halifax,2006-12-28,
Halifax,2006-12-29,
Halifax,2006-12-30,
Halifax,2006-12-31,
Halifax,2007-01-01,1.0
Halifax,2007-01-02,2.4761904761904763
Halifax,2007-01-03,6.230769230769231
Halifax,2007-01-04,10.041666666666666
Halifax,2007-01-05,12.916666666666666
Halifax,2007-01-06,3.2916666666666665
Halifax,2007-01-07,3.4583333333333335
Halifax,2007-01-08,3.5
Halifax,2007-01-09,4.708333333333333
Halifax,2007-01-10,7.958333333333333
Halifax,2007-01-11,4.0
Halifax,2007-01-12,10.333333333333334
Halifax,2007-01-13,9.947368421052632
Halifax,2007-01-14,
Halifax,2007-01-15,
Halifax,2007-01-16,3.0
Halifax,2007-01-17,
Halifax,2007-01-18,
Halifax,2007-01-19,0.8
Halifax,2007-01-20,
Halifax,2007-01-21,
Halifax,2007-01-22,
Halifax,2007-01-23,4.6
Halifax,2007-01-24,5.666666666666667
Halifax,2007-01-25,
Halifax,2007-01-26,
Halifax,2007-01-27,
Halifax,2007-01-28,
Halifax,2007-01-29,
Halifax,2007-01-30,
Halifax,2007-01-31,
Halifax,2007-02-01,
Halifax,2007-02-02,5.375
Halifax,2007-02-03,3.1666666666666665
Halifax,2007-02-04,
Halifax,2007-02-05,
Halifax,2007-02-06,
Halifax,2007-02-07,
Halifax,2007-02-08,
Halifax,2007-02-09,
Halifax,2007-02-10,
Halifax,2007-02-11,
Halifax,2007-02-12,
Halifax,2007-02-13,
Halifax,2007-02-14,
Halifax,2007-02-15,5.461538461538462
Halifax,2007-02-16,
Halifax,2007-02-17,
Halifax,2007-02-18,9.666666666666666
Halifax,2007-02-19,9.071428571428571
Halifax,2007-02-20,
Halifax,2007-02-21,8.0
Halifax,2007-02-22,
Halifax,2007-02-23,
Halifax,2007-02-24,
Halifax,2007-02-25,2.6153846153846154
Halifax,2007-02-26,5.3
Halifax,2007-02-27,4.545454545454546
Halifax,2007-02-28,7.75
Halifax,2007-03-01,5.65
Halifax,2007-03-02,2.8333333333333335
Halifax,2007-03-03,10.8
Halifax,2007-03-04,7.083333333333333
Halifax,2007-03-05,6.0
Halifax,2007-03-06,
Halifax,2007-03-07,
Halifax,2007-03-08,
Halifax,2007-03-09,
Halifax,2007-03-10,8.285714285714286
Halifax,2007-03-11,5.833333333333333
Halifax,2007-03-12,6.833333333333333
Halifax,2007-03-13,10.875
Halifax,2007-03-14,10.0
Halifax,2007-03-15,10.333333333333334
Halifax,2007-03-16,3.1666666666666665
Halifax,2007-03-17,3.75
Halifax,2007-03-18,8.523809523809524
Halifax,2007-03-19,7.214285714285714
Halifax,2007-03-20,5.55
Halifax,2007-03-21,3.6
Halifax,2007-03-22,9.090909090909092
Halifax,2007-03-23,10.5
Halifax,2007-03-24,5.416666666666667
Halifax,2007-03-25,5.153846153846154
Halifax,2007-03-26,9.357142857142858
Halifax,2007-03-27,7.875
Halifax,2007-03-28,3.608695652173913
Halifax,2007-03-29,5.1
Halifax,2007-03-30,4.0
Halifax,2007-03-31,4.666666666666667
Halifax,2007-04-01,5.142857142857143
Halifax,2007-04-02,8.8
Halifax,2007-04-03,5.375
Halifax,2007-04-04,4.3125
Halifax,2007-04-05,5.375
Halifax,2007-04-06,7.541666666666667
Halifax,2007-04-07,5.45
Halifax,2007-04-08,7.0
Halifax,2007-04-09,4.5
Halifax,2007-04-10,3.9166666666666665
Halifax,2007-04-11,4.25
Halifax,2007-04-12,8.125
Halifax,2007-04-13,4.125
Halifax,2007-04-14,4.125
Halifax,2007-04-15,6.833333333333333
Halifax,2007-04-16,6.791666666666667
Halifax,2007-04-17,1.4583333333333333
Halifax,2007-04-18,2.7083333333333335
Halifax,2007-04-19,7.416666666666667
Halifax,2007-04-20,10.583333333333334
Halifax,2007-04-21,9.791666666666666
Halifax,2007-04-22,6.5
Halifax,2007-04-23,11.583333333333334
Halifax,2007-04-24,19.0
Halifax,2007-04-25,3.9166666666666665
Halifax,2007-04-26,4.5
Halifax,2007-04-27,7.041666666666667
Halifax,2007-04-28,4.458333333333333
Halifax,2007-04-29,2.7916666666666665
Halifax,2007-04-30,3.0
Halifax,2007-05-01,3.2916666666666665
Halifax,2007-05-02,4.625
Halifax,2007-05-03,2.125
Halifax,2007-05-04,2.4166666666666665
Halifax,2007-05-05,4.208333333333333
Halifax,2007-05-06,2.5416666666666665
Halifax,2007-05-07,4.25
Halifax,2007-05-08,9.583333333333334
Halifax,2007-05-09,11.083333333333334
Halifax,2007-05-10,11.909090909090908
Halifax,2007-05-11,3.7916666666666665
Halifax,2007-05-12,0.782608695652174
Halifax,2007-05-13,3.8333333333333335
Halifax,2007-05-14,4.166666666666667
Halifax,2007-05-15,10.208333333333334
Halifax,2007-05-16,8.541666666666666
Halifax,2007-05-17,3.4166666666666665
Halifax,2007-05-18,4.791666666666667
Halifax,2007-05-19,4.75
Halifax,2007-05-20,3.9583333333333335
Halifax,2007-05-21,4.458333333333333
Halifax,2007-05-22,2.0
Halifax,2007-05-23,3.75
Halifax,2007-05-24,6.0
Halifax,2007-05-25,7.666666666666667
Halifax,2007-05-26,17.625
Halifax,2007-05-27,9.25
Halifax,2007-05-28,8.208333333333334
Halifax,2007-05-29,10.333333333333334
Halifax,2007-05-30,2.7916666666666665
Halifax,2007-05-31,5.041666666666667
Halifax,2007-06-01,6.158333333333333
Halifax,2007-06-02,7.375
Halifax,2007-06-03,3.1875
Halifax,2007-06-04,5.25
Halifax,2007-06-05,7.166666666666666
Halifax,2007-06-06,9.104166666666666
Halifax,2007-06-07,4.333333333333333
Halifax,2007-06-08,5.083333333333333
Halifax,2007-06-09,5.794956140350877
Halifax,2007-06-10,3.0643115942028984
Halifax,2007-06-11,2.1041666666666665
Halifax,2007-06-12,4.208333333333333
Halifax,2007-06-13,3.1666666666666665
Halifax,2007-06-14,3.75
Halifax,2007-06-15,3.3768939393939394
Halifax,2007-06-16,2.5
Halifax,2007-06-17,5.354166666666666
Halifax,2007-06-18,3.7708333333333335
Halifax,2007-06-19,0.875
Halifax,2007-06-20,2.8273809523809526
Halifax,2007-06-21,4.333333333333334
Halifax,2007-06-22,9.541666666666668
Halifax,2007-06-23,10.145833333333334
Halifax,2007-06-24,3.625
Halifax,2007-06-25,5.864130434782609
Halifax,2007-06-26,18.63677536231884
Halifax,2007-06-27,19.75
Halifax,2007-06-28,22.020833333333332
Halifax,2007-06-29,6.916666666666667
Halifax,2007-06-30,4.291666666666667
Halifax,2007-07-01,2.7481884057971016
Halifax,2007-07-02,3.5476190476190474
Halifax,2007-07-03,3.4318181818181817
Halifax,2007-07-04,3.8030303030303028
Halifax,2007-07-05,4.0
Halifax,2007-07-06,3.854166666666667
Halifax,2007-07-07,6.583333333333334
Halifax,2007-07-08,6.729166666666667
Halifax,2007-07-09,3.6155303030303028
Halifax,2007-07-10,3.333333333333333
Halifax,2007-07-11,5.4375
Halifax,2007-07-12,5.791666666666666
Halifax,2007-07-13,7.833333333333334
Halifax,2007-07-14,12.416666666666666
Halifax,2007-07-15,7.8125
Halifax,2007-07-16,8.5625
Halifax,2007-07-17,10.229166666666666
Halifax,2007-07-18,8.6875
Halifax,2007-07-19,5.729166666666666
Halifax,2007-07-20,6.952898550724638
Halifax,2007-07-21,5.291666666666667
Halifax,2007-07-22,7.791666666666666
Halifax,2007-07-23,7.229166666666666
Halifax,2007-07-24,5.854166666666667
Halifax,2007-07-25,7.666666666666667
Halifax,2007-07-26,12.4375
Halifax,2007-07-27,22.229166666666664
Halifax,2007-07-28,10.797348484848484
Halifax,2007-07-29,2.625
Halifax,2007-07-30,3.1195652173913047
Halifax,2007-07-31,8.833333333333334
Halifax,2007-08-01,12.666666666666668
Halifax,2007-08-02,6.666666666666667
Halifax,2007-08-03,11.979166666666666
Halifax,2007-08-04,9.6875
Halifax,2007-08-05,5.854166666666667
Halifax,2007-08-06,7.375
Halifax,2007-08-07,8.541666666666666
Halifax,2007-08-08,4.708333333333333
Halifax,2007-08-09,4.409090909090909
Halifax,2007-08-10,7.25
Halifax,2007-08-11,
Halifax,2007-08-12,
Halifax,2007-08-13,9.583333333333334
Halifax,2007-08-14,13.875
Halifax,2007-08-15,8.25
Halifax,2007-08-16,8.458333333333334
Halifax,2007-08-17,7.333333333333333
Halifax,2007-08-18,7.833333333333333
Halifax,2007-08-19,2.375
Halifax,2007-08-20,3.5833333333333335
Halifax,2007-08-21,6.416666666666667
Halifax,2007-08-22,8.916666666666666
Halifax,2007-08-23,7.625
Halifax,2007-08-24,3.2916666666666665
Halifax,2007-08-25,10.791666666666666
Halifax,2007-08-26,15.166666666666666
Halifax,2007-08-27,7.583333333333333
Halifax,2007-08-28,7.955357142857142
Halifax,2007-08-29,5.710144927536232
Halifax,2007-08-30,4.854166666666667
Halifax,2007-08-31,2.8469202898550723
Halifax,2007-09-01,3.208333333333333
Halifax,2007-09-02,2.279166666666667
Halifax,2007-09-03,4.850543478260869
Halifax,2007-09-04,8.125
Halifax,2007-09-05,2.395833333333333
Halifax,2007-09-06,4.478260869565217
Halifax,2007-09-07,7.875
Halifax,2007-09-08,18.395833333333332
Halifax,2007-09-09,8.744318181818182
Halifax,2007-09-10,2.5625
Halifax,2007-09-11,3.8125
Halifax,2007-09-12,5.917572463768116
Halifax,2007-09-13,2.3257575757575757
Halifax,2007-09-14,4.979166666666666
Halifax,2007-09-15,2.2946859903381642
Halifax,2007-09-16,1.8774509803921569
Halifax,2007-09-17,6.916666666666667
Halifax,2007-09-18,7.9375
Halifax,2007-09-19,7.729166666666666
Halifax,2007-09-20,2.9934210526315788
Halifax,2007-09-21,9.645833333333334
Halifax,2007-09-22,9.4375
Halifax,2007-09-23,2.9655797101449277
Halifax,2007-09-24,2.3073122529644268
Halifax,2007-09-25,4.56469298245614
Halifax,2007-09-26,19.333333333333332
Halifax,2007-09-27,17.818840579710145
Halifax,2007-09-28,3.9375
Halifax,2007-09-29,2.4208333333333334
Halifax,2007-09-30,1.4620098039215685
Halifax,2007-10-01,6.291666666666666
Halifax,2007-10-02,3.5534420289855073
Halifax,2007-10-03,4.333333333333333
Halifax,2007-10-04,5.1875
Halifax,2007-10-05,7.666666666666667
Halifax,2007-10-06,6.719202898550725
Halifax,2007-10-07,1.5923913043478262
Halifax,2007-10-08,1.0106951871657754
Halifax,2007-10-09,3.4905303030303028
Halifax,2007-10-10,6.979166666666667
Halifax,2007-10-11,2.0238095238095237
Halifax,2007-10-12,3.423809523809524
Halifax,2007-10-13,4.5148809523809526
Halifax,2007-10-14,2.6458333333333335
Halifax,2007-10-15,1.9204545454545454
Halifax,2007-10-16,2.7472826086956523
Halifax,2007-10-17,3.4384057971014492
Halifax,2007-10-18,5.916666666666666
Halifax,2007-10-19,11.666666666666668
Halifax,2007-10-20,7.333333333333334
Halifax,2007-10-21,4.537878787878788
Halifax,2007-10-22,11.520833333333332
Halifax,2007-10-23,13.395833333333332
Halifax,2007-10-24,4.958333333333333
Halifax,2007-10-25,3.979166666666667
Halifax,2007-10-26,7.041666666666666
Halifax,2007-10-27,3.875
Halifax,2007-10-28,3.1793478260869565
Halifax,2007-10-29,1.8143115942028984
Halifax,2007-10-30,3.8125
Halifax,2007-10-31,4.066287878787879
Halifax,2007-11-01,5.153186274509804
Halifax,2007-11-02,3.4583333333333335
Halifax,2007-11-03,2.2916666666666665
Halifax,2007-11-04,7.208333333333333
Halifax,2007-11-05,8.5
Halifax,2007-11-06,6.583333333333334
Halifax,2007-11-07,7.003623188405797
Halifax,2007-11-08,7.756944444444445
Halifax,2007-11-09,3.375
Halifax,2007-11-10,1.5026315789473683
Halifax,2007-11-11,1.346153846153846
Halifax,2007-11-12,1.4038461538461537
Halifax,2007-11-13,5.90625
Halifax,2007-11-14,6.1875
Halifax,2007-11-15,6.916666666666666
Halifax,2007-11-16,5.083333333333334
Halifax,2007-11-17,2.875
Halifax,2007-11-18,3.867167919799499
Halifax,2007-11-19,2.75
Halifax,2007-11-20,2.0769230769230766
Halifax,2007-11-21,4.333333333333334
Halifax,2007-11-22,5.875
Halifax,2007-11-23,6.145833333333334
Halifax,2007-11-24,1.125
Halifax,2007-11-25,7.115384615384615
Halifax,2007-11-26,9.729166666666668
Halifax,2007-11-27,3.8125
Halifax,2007-11-28,4.104166666666666
Halifax,2007-11-29,4.1875
Halifax,2007-11-30,5.25
Halifax,2007-12-01,2.776315789473684
Halifax,2007-12-02,2.4642857142857144
Halifax,2007-12-03,3.125
Halifax,2007-12-04,2.8125
Halifax,2007-12-05,4.520833333333334
Halifax,2007-12-06,7.625
Halifax,2007-12-07,5.921568627450981
Halifax,2007-12-08,6.431818181818182
Halifax,2007-12-09,4.85
Halifax,2007-12-10,
Halifax,2007-12-11,6.730769230769232
Halifax,2007-12-12,4.875
Halifax,2007-12-13,3.6666666666666665
Halifax,2007-12-14,8.666666666666668
Halifax,2007-12-15,4.928571428571429
Halifax,2007-12-16,1.75
Halifax,2007-12-17,7.586956521739131
Halifax,2007-12-18,3.5
Halifax,2007-12-19,2.5
Halifax,2007-12-20,0.26666666666666666
Halifax,2007-12-21,0.6842105263157895
Halifax,2007-12-22,6.416666666666667
Halifax,2007-12-23,4.375
Halifax,2007-12-24,2.4166666666666665
Halifax,2007-12-25,4.666666666666667
Halifax,2007-12-26,3.9166666666666665
Halifax,2007-12-27,5.208333333333333
Halifax,2007-12-28,0.9130434782608695
Halifax,2007-12-29,4.05
Halifax,2007-12-30,5.130434782608695
Halifax,2007-12-31,2.125
Halifax,2008-01-01,2.0833333333333335
Halifax,2008-01-02,3.6666666666666665
Halifax,2008-01-03,1.25
Halifax,2008-01-04,3.8333333333333335
Halifax,2008-01-05,8.041666666666666
Halifax,2008-01-06,13.25
Halifax,2008-01-07,17.583333333333332
Halifax,2008-01-08,17.666666666666668
Halifax,2008-01-09,6.5
Halifax,2008-01-10,2.3333333333333335
Halifax,2008-01-11,5.846153846153846
Halifax,2008-01-12,7.0
Halifax,2008-01-13,5.625
Halifax,2008-01-14,2.125
Halifax,2008-01-15,1.3333333333333333
Halifax,2008-01-16,1.1666666666666667
Halifax,2008-01-17,2.652173913043478
Halifax,2008-01-18,3.5416666666666665
Halifax,2008-01-19,6.041666666666667
Halifax,2008-01-20,5.583333333333333
Halifax,2008-01-21,3.125
Halifax,2008-01-22,4.083333333333333
Halifax,2008-01-23,9.833333333333334
Halifax,2008-01-24,6.0
Halifax,2008-01-25,3.0416666666666665
Halifax,2008-01-26,4.416666666666667
Halifax,2008-01-27,7.041666666666667
Halifax,2008-01-28,0.9166666666666666
Halifax,2008-01-29,3.5833333333333335
Halifax,2008-01-30,4.5
Halifax,2008-01-31,9.333333333333334
Halifax,2008-02-01,5.833333333333333
Halifax,2008-02-02,10.708333333333334
Halifax,2008-02-03,5.25
Halifax,2008-02-04,3.75
Halifax,2008-02-05,5.739130434782608
Halifax,2008-02-06,4.75
Halifax,2008-02-07,2.875
Halifax,2008-02-08,6.333333333333333
Halifax,2008-02-09,13.625
Halifax,2008-02-10,6.666666666666667
Halifax,2008-02-11,9.083333333333334
Halifax,2008-02-12,3.625
Halifax,2008-02-13,6.333333333333333
Halifax,2008-02-14,9.333333333333334
Halifax,2008-02-15,6.75
Halifax,2008-02-16,3.875
Halifax,2008-02-17,5.291666666666667
Halifax,2008-02-18,4.458333333333333
Halifax,2008-02-19,7.666666666666667
Halifax,2008-02-20,6.208333333333333
Halifax,2008-02-21,2.6666666666666665
Halifax,2008-02-22,1.5416666666666667
Halifax,2008-02-23,2.875
Halifax,2008-02-24,5.166666666666667
Halifax,2008-02-25,9.375
Halifax,2008-02-26,12.541666666666666
Halifax,2008-02-27,10.916666666666666
Halifax,2008-02-28,4.375
Halifax,2008-02-29,2.6666666666666665
Halifax,2008-03-01,4.416666666666667
Halifax,2008-03-02,5.5
Halifax,2008-03-03,3.0416666666666665
Halifax,2008-03-04,11.375
Halifax,2008-03-05,4.875
Halifax,2008-03-06,5.208333333333333
Halifax,2008-03-07,7.083333333333333
Halifax,2008-03-08,4.5
Halifax,2008-03-09,12.708333333333334
Halifax,2008-03-10,3.0416666666666665
Halifax,2008-03-11,4.125
Halifax,2008-03-12,5.041666666666667
Halifax,2008-03-13,5.916666666666667
Halifax,2008-03-14,6.791666666666667
Halifax,2008-03-15,3.75
Halifax,2008-03-16,1.25
Halifax,2008-03-17,
Halifax,2008-03-18,
Halifax,2008-03-19,
Halifax,2008-03-20,
Halifax,2008-03-21,
Halifax,2008-03-22,
Halifax,2008-03-23,
Halifax,2008-03-24,
Halifax,2008-03-25,
Halifax,2008-03-26,
Halifax,2008-03-27,
Halifax,2008-03-28,
Halifax,2008-03-29,
Halifax,2008-03-30,
Halifax,2008-03-31,
Halifax,2008-04-01,
Halifax,2008-04-02,
Halifax,2008-04-03,
Halifax,2008-04-04,8.0
Halifax,2008-04-05,1.3043478260869565
Halifax,2008-04-06,4.541666666666667
Halifax,2008-04-07,3.1666666666666665
Halifax,2008-04-08,6.625
Halifax,2008-04-09,11.166666666666666
Halifax,2008-04-10,5.541666666666667
Halifax,2008-04-11,1.2
Halifax,2008-04-12,2.875
Halifax,2008-04-13,2.2083333333333335
Halifax,2008-04-14,0.8333333333333334
Halifax,2008-04-15,1.7083333333333333
Halifax,2008-04-16,5.166666666666667
Halifax,2008-04-17,4.833333333333333
Halifax,2008-04-18,3.9166666666666665
Halifax,2008-04-19,5.826086956521739
Halifax,2008-04-20,3.25
Halifax,2008-04-21,1.826086956521739
Halifax,2008-04-22,6.375
Halifax,2008-04-23,6.375
Halifax,2008-04-24,4.434782608695652
Halifax,2008-04-25,1.6956521739130435
Halifax,2008-04-26,1.2083333333333333
Halifax,2008-04-27,1.7083333333333333
Halifax,2008-04-28,3.0416666666666665
Halifax,2008-04-29,5.0
Halifax,2008-04-30,3.375
Halifax,2008-05-01,2.5416666666666665
Halifax,2008-05-02,1.5
Halifax,2008-05-03,9.5
Halifax,2008-05-04,8.208333333333334
Halifax,2008-05-05,3.4782608695652173
Halifax,2008-05-06,2.1666666666666665
Halifax,2008-05-07,4.625
Halifax,2008-05-08,9.458333333333334
Halifax,2008-05-09,3.375
Halifax,2008-05-10,1.0
Halifax,2008-05-11,2.1739130434782608
Halifax,2008-05-12,2.25
Halifax,2008-05-13,4.416666666666667
Halifax,2008-05-14,4.833333333333333
Halifax,2008-05-15,3.0434782608695654
Halifax,2008-05-16,5.75
Halifax,2008-05-17,3.4782608695652173
Halifax,2008-05-18,7.086956521739131
Halifax,2008-05-19,8.541666666666666
Halifax,2008-05-20,7.958333333333333
Halifax,2008-05-21,3.1666666666666665
Halifax,2008-05-22,9.166666666666666
Halifax,2008-05-23,4.75
Halifax,2008-05-24,1.5833333333333333
Halifax,2008-05-25,2.4166666666666665
Halifax,2008-05-26,6.833333333333333
Halifax,2008-05-27,10.583333333333334
Halifax,2008-05-28,3.0416666666666665
Halifax,2008-05-29,4.125
Halifax,2008-05-30,3.090909090909091
Halifax,2008-05-31,4.217391304347826
Halifax,2008-06-01,5.375
Halifax,2008-06-02,5.458333333333333
Halifax,2008-06-03,6.565217391304348
Halifax,2008-06-04,12.041666666666666
Halifax,2008-06-05,9.947368421052632
Halifax,2008-06-06,
Halifax,2008-06-07,
Halifax,2008-06-08,
Halifax,2008-06-09,
Halifax,2008-06-10,1.8181818181818181
Halifax,2008-06-11,6.291666666666667
Halifax,2008-06-12,4.0
Halifax,2008-06-13,2.5416666666666665
Halifax,2008-06-14,2.409090909090909
Halifax,2008-06-15,1.2083333333333333
Halifax,2008-06-16,4.391304347826087
Halifax,2008-06-17,7.708333333333333
Halifax,2008-06-18,8.041666666666666
Halifax,2008-06-19,3.75
Halifax,2008-06-20,5.416666666666667
Halifax,2008-06-21,6.125
Halifax,2008-06-22,13.791666666666666
Halifax,2008-06-23,15.083333333333334
Halifax,2008-06-24,7.25
Halifax,2008-06-25,5.25
Halifax,2008-06-26,9.375
Halifax,2008-06-27,15.333333333333334
Halifax,2008-06-28,4.375
Halifax,2008-06-29,7.0
Halifax,2008-06-30,9.5
Halifax,2008-07-01,13.166666666666666
Halifax,2008-07-02,10.083333333333334
Halifax,2008-07-03,15.916666666666666
Halifax,2008-07-04,19.875
Halifax,2008-07-05,16.958333333333332
Halifax,2008-07-06,11.083333333333334
Halifax,2008-07-07,15.833333333333334
Halifax,2008-07-08,18.375
Halifax,2008-07-09,18.458333333333332
Halifax,2008-07-10,8.833333333333334
Halifax,2008-07-11,5.375
Halifax,2008-07-12,4.608695652173913
Halifax,2008-07-13,6.708333333333333
Halifax,2008-07-14,6.25
Halifax,2008-07-15,7.916666666666667
Halifax,2008-07-16,11.291666666666666
Halifax,2008-07-17,8.625
Halifax,2008-07-18,9.25
Halifax,2008-07-19,11.958333333333334
Halifax,2008-07-20,14.25
Halifax,2008-07-21,8.541666666666666
Halifax,2008-07-22,4.416666666666667
Halifax,2008-07-23,3.9166666666666665
Halifax,2008-07-24,17.333333333333332
Halifax,2008-07-25,9.833333333333334
Halifax,2008-07-26,5.083333333333333
Halifax,2008-07-27,11.291666666666666
Halifax,2008-07-28,8.375
Halifax,2008-07-29,11.291666666666666
Halifax,2008-07-30,8.625
Halifax,2008-07-31,8.25
Halifax,2008-08-01,7.5
Halifax,2008-08-02,5.3478260869565215
Halifax,2008-08-03,4.695652173913044
Halifax,2008-08-04,8.166666666666666
Halifax,2008-08-05,1.3333333333333333
Halifax,2008-08-06,1.2608695652173914
Halifax,2008-08-07,4.521739130434782
Halifax,2008-08-08,2.5833333333333335
Halifax,2008-08-09,5.0
Halifax,2008-08-10,7.125
Halifax,2008-08-11,4.791666666666667
Halifax,2008-08-12,3.8333333333333335
Halifax,2008-08-13,4.608695652173913
Halifax,2008-08-14,6.5
Halifax,2008-08-15,7.55
Halifax,2008-08-16,
Halifax,2008-08-17,
Halifax,2008-08-18,15.545454545454545
Halifax,2008-08-19,21.541666666666668
Halifax,2008-08-20,3.0526315789473686
Halifax,2008-08-21,3.0416666666666665
