Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980115,8,6,5,6,5,5,6,8,7,7,9,6,5,7,9,9,9,10,12,11,9,5,5,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980116,3,2,3,4,5,3,4,5,6,5,5,3,3,3,4,4,4,6,6,5,4,4,6,4
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980117,6,7,7,6,3,2,1,1,2,3,3,2,4,3,2,4,6,7,5,8,9,9,8,10
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980118,7,8,9,9,8,8,9,7,7,9,9,8,11,11,8,9,10,12,13,12,11,10,9,10
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980119,9,9,9,8,8,7,8,8,11,10,10,10,11,11,11,8,9,7,7,7,7,7,7,5
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980120,4,2,3,3,3,3,3,5,7,6,6,5,4,6,4,2,3,3,2,2,1,2,2,1
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980121,2,3,4,3,2,3,4,4,7,6,4,5,4,9,7,8,4,4,2,3,2,3,5,4
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980122,4,4,8,8,9,0,0,0,1,1,0,1,0,2,1,4,4,5,4,3,2,2,3,0
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980123,3,3,4,4,4,3,2,2,3,4,5,2,4,2,5,3,3,5,0,3,5,5,4,4
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980124,3,4,3,5,3,3,3,3,5,6,4,4,3,5,4,6,5,15,18,27,31,42,36,28
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980125,20,4,1,1,1,3,3,3,5,6,5,5,6,5,6,8,8,5,3,2,0,1,3,1
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980126,0,5,-999,0,3,0,5,5,10,8,9,10,11,9,8,8,7,9,7,4,1,6,7,4
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980127,4,6,6,5,6,6,5,4,3,1,4,3,6,2,4,2,4,4,3,3,4,5,5,4
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980128,5,5,5,5,3,4,8,8,14,9,8,6,4,4,6,6,6,11,10,11,15,17,15,23
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980129,24,25,20,19,18,20,22,28,25,2,4,4,3,3,4,0,0,0,1,2,3,4,3,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980130,3,4,3,5,5,5,6,7,8,10,11,10,10,9,10,10,8,9,8,7,7,8,8,8
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980131,4,3,2,2,3,3,4,4,3,3,1,0,0,1,1,1,2,3,2,11,13,10,6,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980201,3,2,2,2,3,4,4,3,2,1,2,2,2,2,2,2,2,4,5,4,4,4,3,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980202,2,3,2,2,1,2,1,2,2,3,2,2,2,3,3,3,4,5,4,5,4,5,5,10
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980203,9,17,16,17,16,17,15,19,28,42,19,18,15,1,5,5,5,7,7,5,6,5,6,6
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980204,3,1,0,0,0,3,3,7,10,10,9,6,6,5,5,2,3,6,7,5,5,7,6,6
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980205,7,3,3,3,3,3,5,6,6,3,6,1,3,5,7,6,3,5,6,5,5,5,3,2
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980206,2,3,3,2,2,2,2,3,4,4,4,4,5,5,6,5,6,5,5,5,6,6,6,5
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980207,3,4,3,2,2,3,3,2,3,4,3,3,3,4,4,3,4,10,12,9,6,8,6,0
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980208,3,4,2,2,2,2,4,3,3,4,5,1,1,3,3,3,1,4,7,10,9,8,5,6
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980209,5,4,5,2,3,3,2,2,4,4,4,2,3,3,3,4,4,4,5,0,4,4,5,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980210,2,2,2,3,4,3,3,5,7,5,4,3,3,3,4,5,3,5,4,4,4,4,3,2
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980211,3,3,3,5,5,6,5,7,14,9,9,0,3,3,4,2,3,9,10,10,8,7,7,7
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980212,5,3,4,4,7,7,8,12,17,14,12,9,8,13,10,7,10,13,12,17,22,26,17,11
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980213,12,12,13,11,11,10,7,6,6,4,3,2,2,2,2,5,5,4,4,6,6,4,4,5
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980214,8,8,9,8,12,12,10,9,9,8,8,6,6,5,6,6,5,6,6,8,7,7,7,6
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980215,5,8,2,2,2,4,3,3,3,4,1,2,2,2,3,3,5,6,4,4,4,3,2,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980216,4,2,3,3,3,3,2,4,3,4,3,3,3,3,4,3,3,3,4,7,5,4,5,8
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980217,3,4,3,2,4,3,5,9,8,3,4,6,3,2,2,2,2,6,8,8,9,8,10,10
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980218,5,5,4,3,3,3,5,5,5,4,3,6,5,5,5,6,4,9,11,18,21,14,10,8
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980219,8,10,9,9,8,9,9,16,22,17,9,6,3,7,7,7,9,7,5,4,5,3,3,2
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980220,3,3,3,3,4,4,4,7,7,8,6,6,7,5,2,1,1,1,0,0,1,2,0,1
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980221,0,3,2,1,2,1,1,2,2,3,1,2,3,3,2,2,1,0,2,0,0,1,1,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980222,6,5,4,1,2,2,2,3,3,3,3,3,2,3,4,4,4,3,4,4,4,3,2,2
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980223,2,2,1,2,1,2,3,3,3,4,2,4,2,2,4,3,4,7,5,5,4,3,5,4
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980224,3,3,3,5,4,3,3,9,10,7,7,17,1,1,5,3,2,3,3,3,3,4,2,2
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980225,2,2,2,2,1,3,5,5,5,7,6,7,7,7,9,9,9,8,8,8,9,8,8,9
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980226,10,11,11,10,11,10,11,10,9,11,10,9,9,9,10,10,11,11,12,8,7,2,1,1
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980227,1,1,2,3,3,4,4,6,7,7,8,8,9,9,8,8,8,6,6,5,5,4,3,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980228,3,5,4,4,2,3,4,2,3,2,4,4,2,3,2,3,2,2,4,6,5,7,6,6
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980301,6,5,4,3,2,1,1,2,2,2,1,3,2,4,4,4,2,4,3,3,4,4,4,2
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980302,4,0,2,0,1,0,2,2,2,3,2,2,0,1,2,2,2,1,1,1,1,1,0,1
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980303,0,1,1,1,2,0,2,1,2,2,2,2,2,1,2,3,2,1,0,1,1,1,0,0
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980304,0,0,-999,0,0,0,3,4,7,5,0,0,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980305,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980306,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980307,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980308,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980309,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980310,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980311,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980312,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980313,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980314,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980316,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980317,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980318,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980319,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980320,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980321,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980322,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980323,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980324,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980325,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980326,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980327,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980328,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980329,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980330,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980331,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980401,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-999,0,2,2,7,11,11,8,7
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980402,8,7,3,3,3,2,3,3,4,4,4,4,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980403,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980404,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980405,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980406,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980407,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980408,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980409,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980410,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980411,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980412,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980413,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980414,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980416,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980417,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980418,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980419,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980420,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980421,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980422,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980423,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980424,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980425,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980426,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980427,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980428,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980429,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980430,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980501,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980502,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980503,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980504,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980505,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980506,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980507,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980508,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980509,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980510,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980511,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980512,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980513,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980514,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980515,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980516,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980517,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980518,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980519,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980520,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,3,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980521,2,3,3,2,2,5,7,9,6,5,0,0,3,3,2,4,0,3,3,3,4,2,1,3
PM2.5,706,10102,St Johns,NL,47.56038,-52.7115,19980522,3,3,5,4,4,6,8,7,6,5,0,8,3,2,2,0,3,4,3,2,1,2,1,2
