province,date,bc_size_ha
BC,,127.116336112
BC,,3.51988678823
BC,2006-07-05,144.025187066
BC,2006-07-04,2585.80962857
BC,2006-07-03,1149.356208
BC,2006-07-21,184.925837919
BC,2006-09-12,88.0904171929
BC,2006-07-03,494.92080297
BC,2006-08-24,58.3994647451
BC,,21.6163746735
BC,,4.08220922462
BC,2006-06-08,5904.3269656
BC,2006-06-13,678.014679386
BC,2006-07-07,10007.8773258
BC,,115.840376857
BC,2007-06-28,1.2708820022
BC,2007-07-23,2132.16228158
BC,2007-06-22,3.62048986764
BC,2007-07-14,1281.05338692
BC,2007-06-13,51.2807635582
BC,2007-11-03,15.5490029742
BC,2007-05-25,3.85437541132
BC,2007-07-15,70.5631414417
BC,2007-09-15,0.00889737546411
BC,2007-07-19,1.65058471153
BC,2007-04-08,13.3288322854
BC,2007-05-11,53.7425824287
BC,2007-07-13,2.05162490116
BC,2007-07-18,66.0289475058
BC,2007-08-10,49.9182655033
BC,2007-08-07,0.000201316500678
BC,2007-08-15,0.0135254718144
BC,2007-07-23,109.625705797
BC,2007-07-15,146.639515899
BC,2007-08-03,0.324559297571
BC,2007-05-16,20.3915513286
BC,2007-07-13,31.7003219575
BC,2007-08-03,27.1998014318
BC,2007-07-13,4.5055734274
BC,2007-07-11,15.5205430902
BC,2007-09-21,0.0230334482478
BC,2007-05-29,18.4814562308
BC,2007-07-13,10.8909679346
BC,2007-08-17,0.0595743430109
BC,2007-08-08,0.391814436524
BC,2007-05-01,14.5625525764
BC,2007-07-29,33.6389403459
BC,2007-05-17,44.5304493098
BC,2007-07-14,174.786841857
BC,2007-09-16,63.9920728063
BC,2007-07-23,41.033592178
BC,2007-08-15,16.2134626585
BC,2007-04-14,1.27482355129
BC,2007-08-02,0.464839134215
BC,2007-08-15,0.016258701612
BC,2007-05-31,0.000394959597358
BC,2007-08-16,0.00458284329082
BC,2007-06-13,0.296624178054
BC,2007-08-12,278.742983894
BC,2007-08-16,263.407856427
BC,2007-07-13,699.36939013
BC,2007-07-14,0.00373246993911
BC,2007-07-17,850.704055794
BC,2007-07-12,42.6871057796
BC,2007-07-18,898.818177514
BC,2007-07-18,16.9453180627
BC,2007-04-23,12.1317351104
BC,2007-06-30,2.40357439387
BC,2007-06-22,46.5574343704
BC,2007-06-02,11.8669775952
BC,2007-07-23,2.28315662352
BC,2007-06-08,0.154377897271
BC,2007-05-27,31.1324905205
BC,2007-08-18,1.83539838505
BC,2007-08-16,0.00510192410044
BC,2007-08-16,0.1294487374
BC,2007-07-14,0.154928655301
BC,2007-07-23,0.0507737690402
BC,2007-07-14,0.0395599535446
BC,2007-06-16,3.58933598776
BC,2007-05-14,0.383939607463
BC,2007-08-18,0.35333840108
BC,2007-08-25,0.583010945677
BC,2007-07-13,0.18604446535
BC,2007-08-02,0.00584186537893
BC,2007-07-27,9.34179143671
BC,2007-08-16,0.62999930966
BC,2007-08-16,2.94487422155
BC,2007-05-05,4.44005215956
BC,2007-07-16,0.0236310306952
BC,2007-07-13,2.97843883649
BC,2007-07-13,0.127946955058
BC,2007-04-12,4.70708729265
BC,2007-06-01,1.02828825644
BC,2007-08-23,0.704651802665
BC,2007-09-15,0.0119932956507
BC,2007-04-16,1.23923437913
BC,2007-07-19,0.312442653336
BC,2007-07-15,0.0250440202746
BC,2007-08-24,1.10010813738
BC,2007-08-16,0.0119261371362
BC,2007-08-02,0.00814560633984
BC,2007-07-15,0.386044560389
BC,2007-08-16,0.0421057410816
BC,2007-06-13,0.0458009947631
BC,2007-08-16,0.00259978543438
BC,2007-08-18,0.351271843869
BC,2007-08-03,0.0026111239699
BC,2007-08-03,0.00324252340758
BC,2007-04-10,0.212131789966
BC,2007-08-17,0.484283200073
BC,2007-07-02,0.258945133138
BC,2007-07-13,2.05406993636
BC,2007-08-16,0.0216012507406
BC,2007-08-02,0.00349253096998
BC,2007-06-01,2.93260684687
BC,2007-08-16,0.119256929633
BC,2007-08-17,0.0160880003887
BC,2007-08-02,0.00500611717366
BC,2007-07-23,0.000287912198954
BC,2007-07-18,0.00134494969785
BC,2007-07-17,0.0326291775672
BC,2007-07-01,7.26938936086
BC,2007-07-06,2.58317949362
BC,2007-08-02,0.030917716605
BC,2007-07-13,1.32366401105
BC,2007-08-02,0.142154122834
BC,2007-07-13,0.0540953882488
BC,2007-07-14,1.88840360693
BC,2007-08-03,0.00400677533748
BC,2007-07-03,0.0439774495483
BC,2007-05-30,3.33550294659
BC,2007-07-15,0.0435952938152
BC,2007-08-03,0.159013986547
BC,2007-04-07,0.156104828003
BC,2007-09-01,0.0169846705263
BC,2007-05-10,0.357702335421
BC,2007-08-03,0.00534538171363
BC,2007-08-16,4.82536725106
BC,2007-08-02,0.0799265469582
BC,2007-08-07,0.249037729884
BC,2007-08-03,2.64004277191
BC,2007-07-18,1.91186545953
BC,2007-07-08,1.71810493893
BC,2007-05-30,43.0133085647
BC,2007-08-16,5.17198521523
BC,2007-08-03,2.17733582971
BC,2007-07-19,0.00159627474044
BC,2007-04-24,2.3215542211
BC,2007-08-16,0.0324348328569
BC,2007-08-16,0.00208203679597
BC,2007-08-16,16.8960418846
BC,2007-08-02,0.0148467762257
BC,2007-06-03,0.00154348284688
BC,2007-08-02,0.00119598643537
BC,2007-09-03,0.00175288993164
BC,2007-07-16,2.07448438505
BC,2007-05-24,1.50595901121
BC,2007-05-23,5.53204226152
BC,2007-04-18,1.21768691297
BC,2007-06-03,0.15460012939
BC,2007-07-03,1.54559870302
BC,2007-07-31,0.02991369277
BC,2007-04-06,314.958838228
BC,2007-05-25,93.4267557674
BC,2007-05-22,2.51316591484
BC,2007-07-31,0.25110570178
BC,2007-06-29,1.87836503663
BC,2007-06-11,1.04940995513
BC,2007-08-14,1.76805239713
BC,2007-08-16,0.00994210658318
BC,2007-04-28,4.61477836886
BC,2007-09-27,3.28408751341
BC,2007-07-04,0.79395055172
BC,2007-08-02,0.343063753361
BC,2007-06-23,0.0151623213668
BC,2007-07-18,4.62797417111
BC,2007-05-16,0.413066084926
BC,2007-07-13,1.5109179075
BC,2007-07-13,1.46426272066
BC,2007-04-19,0.854323459938
BC,2007-07-13,9.87887482819
BC,2007-05-18,1.61772258279
BC,2007-07-20,1.81904877714
BC,2007-06-24,8.5745628698
BC,2007-04-16,3.64079134632
BC,2007-07-14,6.62675270934
BC,2007-05-26,6.80714429069
BC,2007-08-16,18.1877416503
BC,2007-07-13,6.72681008807
BC,2007-08-15,6.72315279181
BC,2007-08-03,0.462375554325
BC,2007-08-16,0.00536967011093
BC,2007-04-11,0.00278361394343
BC,2007-08-02,0.0183022398212
BC,2007-06-16,0.0108741248919
BC,2007-08-16,0.0207242322374
BC,2007-06-13,2.16813823977
BC,2007-05-14,1.61623563042
BC,2007-05-26,1.92729091351
BC,2007-07-13,0.0646633483314
BC,2007-08-08,1.76096719572
BC,2007-04-27,1.85238022559
BC,2007-08-18,0.178630094162
BC,2007-05-24,7.00495017097
BC,2007-07-13,1.45930091531
BC,2007-07-12,0.0346218563186
BC,2007-05-13,8.57858138927
BC,2007-04-07,5.28002905017
BC,2007-08-03,0.00424299059242
BC,2007-04-11,7.58572073053
BC,2007-07-13,0.00442210697668
BC,2007-07-24,0.140678006691
BC,2007-07-13,1.09393639586
BC,2007-08-02,1.25310741526
BC,2007-07-13,0.00141426070552
BC,2007-05-18,3.28254228203
BC,2007-07-19,0.0410215437597
BC,2007-07-14,0.846323491322
BC,2007-08-16,2.0449270039
BC,2007-07-13,0.00361377555773
BC,2007-08-17,0.00406065605517
BC,2007-08-15,1.6592426025
BC,2007-07-14,4.0550458437
BC,2007-07-15,2.06270656631
BC,2007-07-13,37.1893335881
BC,2007-07-14,1.01034118199
BC,2007-05-15,1.92051640469
BC,2007-05-14,0.0850398407835
BC,2007-06-03,0.00759108077679
BC,2007-06-16,0.095176031149
BC,2007-04-20,5.16190957258
BC,2007-08-16,0.0117374241318
BC,2007-08-02,0.018308567816
BC,2007-07-08,1.37640955231
BC,2007-05-18,1.46547433922
BC,2007-07-26,3.98108488869
BC,2007-07-14,1.3571756661
BC,2007-08-17,2.64367906324
BC,2007-06-28,1.40998862658
BC,2007-08-02,0.00283090350018
BC,2007-07-14,1.97020025475
BC,2007-07-14,396.19171211
BC,2007-09-15,178.37658827
BC,2007-07-13,77.8998998481
BC,2007-07-17,410.291050942
BC,2007-07-13,306.604149788
BC,2007-06-21,15.8208698046
BC,2007-08-31,18.9830507931
BC,2007-09-14,4.4720116491
BC,2007-07-14,42.5240278341
BC,2007-09-15,5.75598572194
BC,2007-09-12,4.66471595615
BC,2007-07-18,44.3488522713
BC,2007-08-16,9.03669431024
BC,2007-07-16,18.2741274142
BC,2007-07-07,2.73213489396
BC,2007-04-28,6.18031936142
BC,2007-07-04,2.04623980958
BC,2007-05-14,0.00487986101363
BC,2007-08-02,0.0152456758693
BC,2007-07-13,13.8023593906
BC,2007-07-14,26.428290871
BC,2007-05-27,110.039459214
BC,2007-08-05,31.7111542518
BC,2007-07-14,32.9786962272
BC,2007-08-16,5.79694679713
BC,2007-05-07,0.31712722108
BC,2007-07-13,109.682006471
BC,2007-08-18,4.63960975162
BC,2007-06-25,20.3269104609
BC,2007-08-03,34.8388550472
BC,2007-05-13,17.1706263209
BC,2007-09-26,5.9807846658
BC,2007-08-02,0.00657249031155
BC,2007-07-13,0.0292910095262
BC,2007-05-11,2.89382033595
BC,2007-07-07,47.56485105
BC,2007-07-15,0.251273748468
BC,2007-08-03,0.145607589687
BC,2007-06-02,23.1654733866
BC,2007-04-27,39.3120928229
BC,2007-08-16,0.802824849773
BC,2007-07-14,2.65516262029
BC,2007-08-05,0.357468091594
BC,2007-08-16,0.106874566596
BC,2007-08-03,0.0683248648507
BC,2007-09-11,1.00519723937
BC,2007-06-03,13.283633141
BC,2007-05-30,2.51119905355
BC,2007-05-24,2.80034099332
BC,2007-04-22,3.79185216206
BC,2007-07-23,0.176800990538
BC,2007-04-08,22.0138328499
BC,2007-08-27,8.54286222106
BC,2007-05-16,2.3921529854
BC,2007-05-25,4.89536357477
BC,2007-04-01,2.04102739111
BC,2007-08-10,1980.8849089
BC,2007-10-10,13.4203557457
BC,2007-07-14,1549.82948252
BC,2007-08-16,534.18370587
BC,2007-07-18,84.7575252326
BC,2007-07-13,53.282422769
BC,2007-08-02,98.2802170783
BC,2007-07-12,116.109017127
BC,2007-07-13,128.189471482
BC,,63.3168958452
BC,2007-06-02,8129.56957391
BC,2008-09-27,32.8405140838
BC,2008-07-04,0.205243043572
BC,2008-07-01,21.0276940095
BC,2008-06-30,60.1874809381
BC,2008-07-14,0.269939847419
BC,2008-07-09,0.00608839171885
BC,2008-04-02,0.67758522812
BC,2008-08-08,0.294714594906
BC,2008-05-28,76.971654371
BC,2008-06-21,1328.95035354
BC,2008-08-08,0.000449255800832
BC,2008-07-10,2.95076536883
BC,2008-08-08,3.63223028495
BC,2008-07-14,0.000834151807683
BC,2008-05-18,87.4599904512
BC,2008-09-15,6.55028671131
BC,2008-07-01,0.0530796665848
BC,2008-08-17,18.7283542897
BC,2008-07-03,0.0581642565182
BC,2008-07-16,16.911442358
BC,2008-07-21,0.0288944045456
BC,2008-04-28,0.530668619998
BC,2008-07-02,0.0464106292007
BC,2008-10-14,0.000101153248946
BC,2008-08-18,7.24121248212
BC,2008-08-17,21.6568695121
BC,2008-04-22,49.131687931
BC,2008-08-08,1.85375940761
BC,2008-05-03,2.41250298483
BC,2008-06-30,0.000889214705117
BC,2008-07-22,6.12021486647
BC,2008-05-17,5.15136503156
BC,2008-10-01,71.2699998635
BC,2008-08-17,170.050713435
BC,2008-07-17,0.000297842304752
BC,2008-07-03,0.00505401235645
BC,2008-07-17,0.000316388551194
BC,2008-07-02,0.0811061021778
BC,2008-08-17,0.00255740993583
BC,2008-06-23,0.00155568662223
BC,2008-08-17,31.0851597659
BC,2008-07-13,0.000250099900068
BC,2008-07-03,0.587421317552
BC,2008-06-30,5.22106655987
BC,2008-06-30,0.0281940601713
BC,2008-08-08,0.0346365677829
BC,2008-07-07,0.165167024747
BC,2008-08-17,0.0635016653506
BC,2008-09-20,0.000303347700417
BC,2008-04-21,0.543627346338
BC,2008-07-24,87.3941345207
BC,2008-06-06,43.0506698444
BC,2008-08-16,2.89835456095
BC,2008-08-18,0.0640883522935
BC,2008-06-21,0.0088379233901
BC,2008-08-18,2.42586679406
BC,2008-06-23,15.364207727
BC,2008-07-18,53.6602400442
BC,2008-05-28,1.30068309515
BC,2008-04-13,0.0972420952435
BC,2008-10-02,55.5297375796
BC,2008-07-21,32.24726033
BC,2008-08-09,3.52782031203
BC,2008-08-15,1.50648293163
BC,2008-07-08,7.17705302541
BC,2008-05-27,0.00795088201134
BC,2008-09-15,1.75662711918
BC,2008-06-23,0.144966376093
BC,2008-08-07,0.0924250997311
BC,2008-06-30,0.245438759405
BC,2008-08-08,0.00939737257583
BC,2008-08-09,0.0147854047613
BC,2008-05-16,1.70465694974
BC,2008-07-01,0.0962388103643
BC,2008-07-01,0.109270819592
BC,2008-08-08,1.48169861485
BC,2008-07-01,0.055837823346
BC,2008-05-06,1.93240863335
BC,2008-07-23,2.05295246714
BC,2008-08-08,9.90079993877e-05
BC,2008-08-08,0.0352545101958
BC,2008-07-17,0.000878799880239
BC,2008-04-24,4.17342524681
BC,2008-07-03,0.191239640819
BC,2008-06-03,0.00255596308207
BC,2008-07-17,13.4372749537
BC,2008-08-17,1.19323453449
BC,2008-08-18,0.0710071978306
BC,2008-08-07,0.703379796959
BC,2008-08-30,0.0121905612987
BC,2008-08-08,1.06774684414
BC,2008-10-25,72.3541008574
BC,2008-08-17,16.4481576864
BC,2008-05-02,1.23013672095
BC,2008-08-17,31.6984808108
BC,2008-07-19,2.36801401707
BC,2008-07-01,0.329402458734
BC,2008-08-08,11.6200066752
BC,2008-03-22,11.2678120051
BC,2008-08-18,2.22888149714
BC,2008-08-06,0.0523176653577
BC,2008-07-17,0.000804404660184
BC,2008-07-02,0.00215404179566
BC,2008-07-18,1.40763417672
BC,2008-07-01,0.308099705832
BC,2008-06-27,0.0882198000827
BC,2008-07-03,0.0405757797514
BC,2008-04-30,0.377869677556
BC,2008-06-30,0.00025849923745
BC,2008-06-20,0.00132005997169
BC,2008-08-16,0.0559633317234
BC,2008-09-27,219.934332214
BC,2008-08-19,0.0209364259914
BC,2008-06-10,1.97601441865
BC,2008-08-08,5.17214995569e-05
BC,2008-09-14,1.75194346503
BC,2008-04-14,0.307806951884
BC,2008-04-23,1.36448775461
BC,2008-06-03,0.205098990858
BC,2008-08-04,1.90434628673
BC,2008-05-14,2.86026291795
BC,2008-08-14,1.18893351048
BC,2008-05-03,1.70471603275
BC,2008-08-17,0.0941274792739
BC,2008-07-23,1.96347851504
BC,2008-07-18,0.00520555330178
BC,2008-07-03,0.395231398283
BC,2008-08-20,0.00665860602222
BC,2008-07-17,0.149560059292
BC,2008-08-17,1.16310838039
BC,2008-04-01,16.5375383623
BC,2008-04-12,0.795430674581
BC,2008-10-28,47.0087853602
BC,2008-07-04,1.42080699307
BC,2008-07-22,329.486786699
BC,2008-04-28,1.60721738674
BC,2008-10-01,0.286421617956
BC,2008-08-09,0.505692005374
BC,2008-08-17,0.0339498853449
BC,2008-08-15,0.347310062809
BC,2008-08-08,0.0181742870102
BC,2008-04-29,50.5329685035
BC,2008-07-03,0.00157536810372
BC,2008-07-10,2.74508861509
BC,2008-08-17,4.34169338877
BC,2008-09-27,2.05296052961
BC,2008-05-17,5.28548315205
BC,2008-04-30,1.98417927998
BC,2008-08-09,0.19975167351
BC,2008-04-12,0.194168086122
BC,2008-08-16,5.64391050398
BC,2008-07-20,6.2279974076
BC,2008-07-03,0.0162534139181
BC,2008-07-26,0.00100074204615
BC,2008-08-09,4.30749004455e-05
BC,2008-07-17,0.0343946890955
BC,2008-05-25,1.73693502252
BC,2008-07-02,0.00864139027159
BC,2008-05-18,5.91082202263
BC,2008-08-15,1.17284222118
BC,2008-08-08,0.687565487832
BC,2008-08-08,2.19692866317
BC,2008-05-15,0.515697654791
BC,2008-07-01,1.72426658922
BC,2008-07-03,1.36735570674
BC,2008-06-02,0.497273901799
BC,2008-05-03,0.0521868325272
BC,2008-08-08,5.134770034e-05
BC,2008-09-19,13.5392865109
BC,2008-05-11,30.2095720113
BC,2008-07-25,1.53218751466
BC,2008-08-09,4.64849120945
BC,2008-07-02,8.61482600291
BC,2008-06-03,32.2963151352
BC,2008-07-01,5.3341491651
BC,2008-08-29,6.15755228709
BC,2008-06-24,0.193141644561
BC,2008-10-13,58.6615191989
BC,2008-05-01,1.73301892175
BC,2008-08-09,0.295633109936
BC,2008-04-26,5.33002262492
BC,2008-07-15,2.07697079714
BC,2008-09-16,5.40506980994
BC,2008-07-17,3.27944191313
BC,2008-08-08,0.0093264171955
BC,2008-07-23,0.765911956015
BC,2008-04-15,8.63992845432
BC,2008-07-15,0.0115054175196
BC,2008-08-18,8.15943383163
BC,2008-04-12,3.01029825779
BC,2008-10-20,18.198467201
BC,2008-07-02,1.60631531946
BC,2008-09-17,2.83215837554
BC,2008-08-09,8.33066405739
BC,2008-08-04,0.0165221798855
BC,2008-04-20,2.24783718864
BC,2008-08-17,1.47661857764
BC,2008-04-01,9.81673035862
BC,2008-09-23,1.54767226707
BC,2008-06-29,0.665945626511
BC,2008-06-17,2.90437691541
BC,2008-06-03,43.7924793366
BC,2008-04-16,23.4413719613
BC,2008-07-14,0.00359494802681
BC,2008-06-30,1.6990085581
BC,2008-08-17,1.02607074195
BC,2008-05-01,7.46609213017
BC,2008-05-20,0.0180514108633
BC,2008-05-23,1.358160757
BC,2008-07-14,0.481490116658
BC,2008-07-29,0.0148084555574
BC,2008-08-17,0.190819547318
BC,2008-08-10,4.23907094023
BC,2008-08-17,38.5136930342
BC,2008-07-26,2.84530620648
BC,2008-07-01,354.236943352
BC,2008-05-18,30.7994181415
BC,2008-05-17,7.27801426935
BC,2008-08-23,1.21648119656
BC,2008-05-07,1.10797067469
BC,2008-04-12,3.849633675
BC,2008-08-08,2.58564585481
BC,2008-05-02,9.16318020314
BC,2008-05-17,2.6505889227
BC,2008-05-15,10.2348301624
BC,2008-07-01,0.00103913619578
BC,2008-06-29,0.144622540748
BC,2008-06-28,0.0567897929202
BC,2008-04-28,1.69812007869
BC,2008-06-19,2.52361897224
BC,2008-08-02,32.1461688356
BC,2008-05-24,0.364232040955
BC,2008-09-26,2.03349299729
BC,2008-04-26,35.377975133
BC,2008-05-28,13.9926717546
BC,2008-08-17,1.12477192841
BC,2008-04-26,2.90131461293
BC,2008-07-06,0.478058608344
BC,2008-10-25,78.3310927791
BC,2008-08-09,4.886435018e-05
BC,2008-04-28,0.199548724808
BC,2008-07-17,0.00637328137968
BC,2008-08-17,5.24318777238
BC,2008-07-17,0.00144166174402
BC,2008-07-13,44.1887915229
BC,2008-07-01,3.50844031725
BC,2008-08-08,2.608595789
BC,2008-04-26,2.93351506537
BC,2008-05-28,0.00660146665063
BC,2008-04-17,1.49575921219
BC,2008-08-01,0.00340814428644
BC,2008-07-26,3.76240491449
BC,2008-07-01,1.34635917668
BC,2008-07-17,0.0568096647631
BC,2008-08-09,0.00306850616066
BC,2008-07-10,1.76954762678
BC,2008-05-16,2.15814242556
BC,2008-08-08,2.81511021239
BC,2008-05-15,1.40626903582
BC,2008-05-18,0.542227153816
BC,2008-08-09,2.61140125304
BC,2008-08-17,22.6957710246
BC,2008-07-17,1.84314332902
BC,2008-10-02,3.66023631776
BC,2008-05-26,2.70033255454
BC,2008-05-19,4.15761890115
BC,2008-07-13,1.51112614091
BC,2008-04-18,1.32977193067
BC,2008-04-21,4.79850045212
BC,2008-04-04,1.82250359539
BC,2008-07-17,1.23448992633
BC,2008-07-03,21.9024228244
BC,2008-05-19,2.7561082247
BC,2008-03-23,16.8815034386
BC,2008-04-12,281.555685796
BC,2008-04-22,7.42524818987
BC,2008-05-28,5.21357360114
BC,2008-04-14,15.975423345
BC,2008-07-19,1.71891331392
BC,2008-08-30,39.4146677631
BC,2008-05-04,1.24073527545
BC,2008-08-09,1.72244156594
BC,2008-05-01,28.0010926552
BC,2008-07-01,0.263090985059
BC,2008-05-01,2.67280735884
BC,2008-04-17,40.1176495092
BC,2008-05-28,12.3311999112
BC,2008-04-07,15.178854655
BC,2008-07-22,2.4578819954
BC,2008-06-03,2.46071053732
BC,2008-05-14,6.63362244849
BC,2008-07-02,10.003007464
BC,2008-04-22,0.822666373113
BC,2008-05-28,6.00022271749
BC,2008-08-17,18.3149786161
BC,2008-08-10,0.243615938869
BC,2008-04-07,5.4612024054
BC,2008-07-27,17.9329034506
BC,2008-05-17,2.36051168061
BC,2008-07-30,14.6069602432
BC,2008-06-02,38.6937292739
BC,2008-04-14,34.3809654815
BC,2008-07-18,0.887190156497
BC,2008-06-27,0.0781951917146
BC,2008-05-16,12.6942885371
BC,2008-07-01,0.0010120058726
BC,2008-08-17,2.22797202606
BC,2008-10-28,20.8810749052
BC,2008-11-24,7.50193633091
BC,2008-05-01,9.41571587084
BC,2008-07-23,0.117125822482
BC,2008-08-17,31.9478195899
BC,2008-05-01,4.45300014486
BC,2008-08-18,0.451117063952
BC,2008-04-28,4.51287604538
BC,2008-09-29,2.29787156812
BC,2008-08-17,17.0726682245
BC,2008-05-28,4.58322893066
BC,2008-07-17,0.0670818237823
BC,2008-07-07,0.729290724733
BC,2008-10-23,3.22461636631
BC,2008-07-12,1.49083434201
BC,2008-08-21,89.0859293265
BC,2008-07-12,0.120666599303
BC,2008-07-02,10.3919427561
BC,2008-08-31,8.75374036086
BC,2008-07-20,1.3011208719
BC,2008-07-21,2.00416930158
BC,2008-05-13,0.549802510741
BC,2008-10-24,9.0322675736
BC,2008-07-12,6.45962138678
BC,2008-05-15,6.99580064459
BC,2008-04-13,98.6206046459
BC,2008-07-14,0.948909466855
BC,2008-07-10,1.73078948011
BC,2008-04-26,5.32948721933
BC,2008-06-30,4.5323021321
BC,2008-05-01,3.34820279268
BC,2008-04-13,4.4239734341
BC,2008-05-16,0.470925370647
BC,2008-04-14,27.1244909808
BC,2008-04-16,6.76768028232
BC,2008-08-17,2.68982878051
BC,2008-08-08,0.0118850869999
BC,2008-06-05,4.64201365556
BC,2008-08-07,213.474829419
BC,2008-07-01,176.985292374
BC,2008-07-17,234.14779239
BC,2008-08-17,77.9119784891
BC,2008-06-29,77.0809272074
BC,2008-08-17,102.84208838
BC,2008-07-01,153.0494712
BC,,4.86188970152
BC,2008-07-01,122.113956997
BC,2008-07-25,49.4461153223
BC,2008-07-01,76.8196363417
BC,2008-08-08,189.120732585
BC,2008-07-01,320.530029133
BC,2008-05-12,4454.94808282
BC,2009-07-25,4094.74738801
BC,2009-07-29,459.832660107
BC,2009-04-21,51.4951883923
BC,2009-07-30,58672.6053086
BC,2009-07-26,33.0443541212
BC,2009-07-30,3620.34694451
BC,2009-07-29,182.391659389
BC,2009-05-02,50.0337524649
BC,2009-08-20,2256.04573828
BC,2009-05-29,19958.955192
BC,2009-08-05,277.198083116
BC,2009-07-05,19.3136919018
BC,2009-09-23,563.2117595
BC,2009-07-22,3090.3137287
BC,2009-07-18,303.342005519
BC,2009-07-30,0.475435455817
BC,2009-08-01,15031.5423219
BC,2009-07-25,5820.90967211
BC,2009-08-28,1968.29001182
BC,2009-07-26,1933.63475788
BC,2009-07-31,23.9005618313
BC,2009-07-31,3085.67948458
BC,2009-07-27,1737.61146878
BC,2009-08-01,148.932501736
BC,2009-07-31,4993.83540557
BC,2009-07-31,71.5529656112
BC,2009-05-29,7612.09931529
BC,2009-08-20,80.3277505327
BC,2009-08-01,134.04135441
BC,2009-05-02,211.153290745
BC,2009-07-30,505.227481892
BC,2009-08-26,2.0180987208
BC,2009-07-30,977.380402664
BC,2009-08-09,76.4334493278
BC,2009-06-11,13.8315009857
BC,2009-05-03,150.32799232
BC,2009-07-30,2600.50346546
BC,2009-07-15,8328.63400492
BC,2009-07-31,2171.78742127
BC,2009-07-30,251.392308719
BC,2009-07-26,275.693171579
BC,2009-07-29,339.834642849
BC,2009-08-20,252.815408482
BC,2009-07-25,388.260798082
BC,2009-08-08,410.239659162
BC,2009-04-24,1557.25758004
BC,2009-07-27,5.30909565607
BC,2009-07-23,284.170300058
BC,2009-08-21,41.5250019818
BC,2009-07-17,4.97820218915
BC,2009-09-02,4.91595390843
BC,2009-07-30,23.1364237677
BC,2009-07-27,135.573336106
BC,2009-07-30,49.2912460167
BC,2009-07-31,4.18715329468
BC,2009-05-08,0.0137206413295
BC,2009-08-21,24.3291723233
BC,2009-09-22,405.575789165
BC,2009-07-28,2.06615502022
BC,2009-07-30,9.4161623609
BC,2009-06-10,2037.46013813
BC,2009-07-27,285.151864623
BC,2009-04-21,17.1061538078
BC,2009-05-01,168.193590092
BC,2009-07-30,448.266589143
BC,2009-07-31,1.4109203
BC,2009-05-02,110.266150775
BC,2009-07-22,1.4514810834
BC,2009-05-02,30.5894659082
BC,2009-07-02,4.02937289549
BC,2009-07-05,846.44691595
BC,2009-05-28,1.10752048996
BC,2009-07-12,9.7998336363
BC,2009-07-30,156.66768153
BC,2009-07-01,0.8166957097
BC,2009-06-11,0.312881673884
BC,2009-07-30,0.0193576225
BC,2009-04-30,40.1336320662
BC,2009-07-31,1.23512290872
BC,2009-07-20,0.1348392585
BC,2009-08-01,49.6857050925
BC,2009-08-21,0.0102385553439
BC,2009-04-29,1.8342374932
BC,2009-05-02,1.3933560277
BC,2009-07-12,185.211550028
BC,2009-04-24,1.4800326761
BC,2009-07-29,31.3308798823
BC,2009-08-20,113.671568218
BC,2009-05-01,14.6245193694
BC,2009-07-23,0.9958324998
BC,2009-05-29,0.0102944724381
BC,2009-08-20,0.7275097376
BC,2009-08-21,81.4205771727
BC,2009-06-08,0.339708457486
BC,2009-08-05,9.19487095832
BC,2009-08-21,129.935511989
BC,2009-04-25,0.321528549098
BC,2009-06-11,13.7600133769
BC,2009-07-31,71.2501608956
BC,2009-08-03,40.7665729583
BC,2009-05-01,3.0894668314
BC,2009-04-15,1.65971685405
BC,2009-08-09,0.105651565406
BC,2009-07-26,1.52854167221
BC,2009-07-30,0.126229131294
BC,2009-06-12,13.5426803981
BC,2009-08-20,0.0029990983
BC,2009-08-01,1.62310475368
BC,2009-04-25,2.955425078
BC,2009-07-29,4.7318210903
BC,2009-06-30,3.10084258358
BC,2009-06-09,0.1953786166
BC,2009-07-25,15.4792416828
BC,2009-07-30,0.0027774368
BC,2009-07-31,201.113766866
BC,2009-07-31,0.00346334098132
BC,2009-09-07,0.0143392936
BC,2009-05-02,0.0117966625061
BC,2009-07-29,14.8098917899
BC,2009-08-20,1.57008144879
BC,2009-08-27,2.03940959818
BC,2009-08-01,1.4006361542
BC,2009-08-28,1.87222221657
BC,2009-08-01,104.323337743
BC,2009-04-15,4.37390348966
BC,2009-06-08,4.04695132828
BC,2009-04-25,0.718523604377
BC,2009-07-30,28.4266915682
BC,2009-07-30,31.5736715708
BC,2009-04-20,0.2819501305
BC,2009-08-21,5.38656151804
BC,2009-07-29,0.857649086257
BC,2009-08-01,1.37589794817
BC,2009-06-01,23.0054657227
BC,2009-06-10,1.17727306642
BC,2009-07-31,1.0538824387
BC,2009-07-04,0.019558378
BC,2009-09-01,29.2266229003
BC,2009-06-09,0.0078430255
BC,2009-07-24,49.8682676025
BC,2009-05-23,1.76396159158
BC,2009-07-28,0.14099191125
BC,2009-07-30,0.6286422009
BC,2009-08-08,0.00821610412814
BC,2009-07-30,0.3219214386
BC,2009-08-30,13.1844304905
BC,2009-06-11,2.7604465643
BC,2009-08-19,2.03273479596
BC,2009-07-21,0.989536144594
BC,2009-05-29,0.0052051554
BC,2009-07-31,0.986133044095
BC,2009-08-10,1.33846083752
BC,2009-06-04,7.1300963178
